date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:55:17	67/67	---M--	200	added ('OK')	text/plain	date:Sat,%2020%20Nov%202021%2011:55:15%20GMT	http://glanz.starkethemes.com/robots.txt		(from )
18:55:18	22607/22607	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:55:16%20GMT	http://glanz.starkethemes.com/	F:/httrack/wt/glanz.starkethemes.com/index.html	(from )
18:55:19	663/663	---M--	200	added ('OK')	text/css	etag:%225a3a40b9-297%22	http://glanz.starkethemes.com/wp-content/plugins/rsvp/rsvp_plugin.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/rsvp/rsvp_plugin.css	(from http://glanz.starkethemes.com/)
18:55:20	1606/1606	---MCZ	200	added ('OK')	text/css	etag:W/%225a3a40b5-646%22	http://glanz.starkethemes.com/wp-content/plugins/contact-form-7/includes/css/styles.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/contact-form-7/includes/css/styles.css	(from http://glanz.starkethemes.com/)
18:55:21	132631/132631	---M-Z	200	added ('OK')	application/javascript	etag:%226194c8bd-cb30%22	https://mc.yandex.ru/metrika/watch.js	F:/httrack/wt/mc.yandex.ru/metrika/watch.js	(from http://glanz.starkethemes.com/)
18:55:21	7870/7870	---MCZ	200	added ('OK')	text/css	etag:W/%225a3a3617-1ebe%22	http://glanz.starkethemes.com/wp-content/plugins/instagram-feed/css/sb-instagram.min.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/instagram-feed/css/sb-instagram.min.css	(from http://glanz.starkethemes.com/)
18:55:21	16045/16045	---MCZ	200	added ('OK')	text/css	etag:W/%225a3a40c3-3ead%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css	(from http://glanz.starkethemes.com/)
18:55:21	7000/7000	---MCZ	200	added ('OK')	text/css	etag:W/%225a3a40c3-1b58%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css	(from http://glanz.starkethemes.com/)
18:55:22	61842/61842	---MCZ	200	added ('OK')	text/css	etag:W/%225a3a40c3-f192%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css	(from http://glanz.starkethemes.com/)
18:55:23	185555/185555	---MCZ	200	added ('OK')	text/css	etag:W/%22595dc72b-2d4d3%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/css/glanztheme_library.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/css/glanztheme_library.css	(from http://glanz.starkethemes.com/)
18:55:23	19587/19587	---MCZ	200	added ('OK')	text/css	etag:W/%22595dc72b-4c83%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/fonts/themify-icons.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/fonts/themify-icons.css	(from http://glanz.starkethemes.com/)
18:55:24	626/626	---M--	200	added ('OK')	text/css	etag:%22595dc72b-272%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/fonts/marsha/stylesheet.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/fonts/marsha/stylesheet.css	(from http://glanz.starkethemes.com/)
18:55:24	0/0	---M--	200	added ('OK')	text/css	etag:%22595dc72b-0%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/css/woocommerce.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/css/woocommerce.css	(from http://glanz.starkethemes.com/)
18:55:25	139785/139785	---MCZ	200	added ('OK')	text/css	etag:W/%225a5870b7-22209%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/css/glanztheme_style.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/css/glanztheme_style.css	(from http://glanz.starkethemes.com/)
18:55:25	5259/5259	---MCZ	200	added ('OK')	text/css	etag:W/%22595e1be2-148b%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/style.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/style.css	(from http://glanz.starkethemes.com/)
18:55:25	135/135	---M--	200	added ('OK')	text/css	etag:%225a3a4d17-87%22	http://glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/breadcrumbs/static/css/style.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/breadcrumbs/static/css/style.css	(from http://glanz.starkethemes.com/)
18:55:26	12056/12056	---MCZ	200	added ('OK')	text/css	etag:W/%225a3a4d17-2f18%22	http://glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/builder/static/css/frontend-grid.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/builder/static/css/frontend-grid.css	(from http://glanz.starkethemes.com/)
18:55:26	8245/8245	---MCZ	200	added ('OK')	text/css	etag:W/%225a3a4d17-2035%22	http://glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/forms/static/css/frontend.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/forms/static/css/frontend.css	(from http://glanz.starkethemes.com/)
18:55:27	2566/2566	---MCZ	200	added ('OK')	text/css	etag:W/%225a3a4d17-a06%22	http://glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/css/background.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/css/background.css	(from http://glanz.starkethemes.com/)
18:55:27	112/112	---M--	200	added ('OK')	text/css	etag:%225a3a4d17-70%22	http://glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/css/styles.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/css/styles.css	(from http://glanz.starkethemes.com/)
18:55:27	31004/31004	---MCZ	200	added ('OK')	text/css	etag:W/%225a3a4d16-791c%22	http://glanz.starkethemes.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/css/font-awesome.min.css	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/unyson/framework/static/libs/font-awesome/css/font-awesome.min.css	(from http://glanz.starkethemes.com/)
18:55:28	866/866	---M--	200	added ('OK')	text/xml	date:Sat,%2020%20Nov%202021%2011:55:26%20GMT	http://glanz.starkethemes.com/xmlrpc.php?rsd	F:/httrack/wt/glanz.starkethemes.com/xmlrpc0db0.php	(from http://glanz.starkethemes.com/)
18:55:28	334334/334334	---MCZ	200	added ('OK')	application/json	date:Sat,%2020%20Nov%202021%2011:55:27%20GMT	http://glanz.starkethemes.com/wp-json/	F:/httrack/wt/glanz.starkethemes.com/wp-json/index.html	(from http://glanz.starkethemes.com/)
18:55:29	2236/2236	---MCZ	200	added ('OK')	application/json	date:Sat,%2020%20Nov%202021%2011:55:27%20GMT	http://glanz.starkethemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fglanz.starkethemes.com%2F	F:/httrack/wt/glanz.starkethemes.com/wp-json/oembed/1.0/embed0256.json	(from http://glanz.starkethemes.com/)
18:55:29	2337/2337	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Nov%202021%2011:55:28%20GMT	http://glanz.starkethemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fglanz.starkethemes.com%2F&format=xml	F:/httrack/wt/glanz.starkethemes.com/wp-json/oembed/1.0/embed78b2	(from http://glanz.starkethemes.com/)
18:55:33	52904/52904	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:55:31%20GMT	http://glanz.starkethemes.com/home-1-animated-flowers/	F:/httrack/wt/glanz.starkethemes.com/home-1-animated-flowers/index.html	(from http://glanz.starkethemes.com/)
18:55:41	71426/71426	---M--	200	added ('OK')	image/gif	etag:%22595dc72d-11702%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/images/animations/just.gif	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/images/animations/just.gif	(from http://glanz.starkethemes.com/)
18:55:42	77702/77702	---M--	200	added ('OK')	image/jpeg	etag:%22595dc515-12f86%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/pr1-900x510.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/pr1-900x510.jpg	(from http://glanz.starkethemes.com/)
18:55:44	58439/58439	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:55:42%20GMT	http://glanz.starkethemes.com/home-2-pink-animated-flowers/	F:/httrack/wt/glanz.starkethemes.com/home-2-pink-animated-flowers/index.html	(from http://glanz.starkethemes.com/)
18:55:44	69612/69612	---M--	200	added ('OK')	image/jpeg	etag:%22595dc515-10fec%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/pr2-900x510.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/pr2-900x510.jpg	(from http://glanz.starkethemes.com/)
18:55:47	57875/57875	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:55:45%20GMT	http://glanz.starkethemes.com/home-3-golden-badges/	F:/httrack/wt/glanz.starkethemes.com/home-3-golden-badges/index.html	(from http://glanz.starkethemes.com/)
18:55:48	40253/40253	---M--	200	added ('OK')	image/jpeg	etag:%22595dc515-9d3d%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/pr3-600x340.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/pr3-600x340.jpg	(from http://glanz.starkethemes.com/)
18:55:49	39931/39931	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:55:47%20GMT	http://glanz.starkethemes.com/home-4-great-flowers/	F:/httrack/wt/glanz.starkethemes.com/home-4-great-flowers/index.html	(from http://glanz.starkethemes.com/)
18:55:52	49817/49817	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:55:49%20GMT	http://glanz.starkethemes.com/home-5-great-flowers/	F:/httrack/wt/glanz.starkethemes.com/home-5-great-flowers/index.html	(from http://glanz.starkethemes.com/)
18:55:52	52093/52093	---M--	200	added ('OK')	image/jpeg	etag:%22595dc515-cb7d%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/pr4-600x340.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/pr4-600x340.jpg	(from http://glanz.starkethemes.com/)
18:55:54	39291/39291	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:55:52%20GMT	http://glanz.starkethemes.com/home-6-great-flowers/	F:/httrack/wt/glanz.starkethemes.com/home-6-great-flowers/index.html	(from http://glanz.starkethemes.com/)
18:55:56	53679/53679	---M--	200	added ('OK')	image/jpeg	etag:%22595dc515-d1af%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/pr5-600x340.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/pr5-600x340.jpg	(from http://glanz.starkethemes.com/)
18:55:58	42941/42941	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:55:56%20GMT	http://glanz.starkethemes.com/home-pege-7/	F:/httrack/wt/glanz.starkethemes.com/home-pege-7/index.html	(from http://glanz.starkethemes.com/)
18:56:01	43405/43405	---M--	200	added ('OK')	image/jpeg	etag:%22595dc515-a98d%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/pr7-600x340.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/pr7-600x340.jpg	(from http://glanz.starkethemes.com/)
18:56:02	60775/60775	---M--	200	added ('OK')	image/jpeg	etag:%22595dc515-ed67%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/pr6-600x340.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/pr6-600x340.jpg	(from http://glanz.starkethemes.com/)
18:56:02	28260/28260	---M--	200	added ('OK')	image/jpeg	etag:%22595dc515-6e64%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/pr8-600x340.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/pr8-600x340.jpg	(from http://glanz.starkethemes.com/)
18:56:04	49250/49250	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:56:01%20GMT	http://glanz.starkethemes.com/home-8-landing/	F:/httrack/wt/glanz.starkethemes.com/home-8-landing/index.html	(from http://glanz.starkethemes.com/)
18:56:05	48606/48606	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:56:03%20GMT	http://glanz.starkethemes.com/wedding-planner/	F:/httrack/wt/glanz.starkethemes.com/wedding-planner/index.html	(from http://glanz.starkethemes.com/)
18:56:09	34692/34692	---M--	200	added ('OK')	image/jpeg	etag:%22595dc514-8784%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/b1-600x340.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/b1-600x340.jpg	(from http://glanz.starkethemes.com/)
18:56:10	45800/45800	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:56:08%20GMT	http://glanz.starkethemes.com/wedding-cakes/	F:/httrack/wt/glanz.starkethemes.com/wedding-cakes/index.html	(from http://glanz.starkethemes.com/)
18:56:10	27994/27994	---M--	200	added ('OK')	image/jpeg	etag:%22595dc514-6d5a%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/b2-600x340.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/b2-600x340.jpg	(from http://glanz.starkethemes.com/)
18:56:13	41993/41993	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:56:10%20GMT	http://glanz.starkethemes.com/wedding-flowers/	F:/httrack/wt/glanz.starkethemes.com/wedding-flowers/index.html	(from http://glanz.starkethemes.com/)
18:56:15	90417/90417	---M--	200	added ('OK')	image/gif	etag:%22595dc72e-16131%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/images/animations/ourwedding.gif	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/images/animations/ourwedding.gif	(from http://glanz.starkethemes.com/)
18:56:16	35813/35813	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:56:15%20GMT	http://glanz.starkethemes.com/invitation-i/	F:/httrack/wt/glanz.starkethemes.com/invitation-i/index.html	(from http://glanz.starkethemes.com/)
18:56:18	47105/47105	---M--	200	added ('OK')	image/gif	etag:%22595dc732-b801%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/images/invitations/inv_i/save_the_date_pu.gif	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/images/invitations/inv_i/save_the_date_pu.gif	(from http://glanz.starkethemes.com/)
18:56:19	35834/35834	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:56:17%20GMT	http://glanz.starkethemes.com/invitation-ii/	F:/httrack/wt/glanz.starkethemes.com/invitation-ii/index.html	(from http://glanz.starkethemes.com/)
18:56:21	50791/50791	---M--	200	added ('OK')	image/jpeg	etag:%22595dc514-c667%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/i1-600x403.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/i1-600x403.jpg	(from http://glanz.starkethemes.com/)
18:56:22	35830/35830	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:56:20%20GMT	http://glanz.starkethemes.com/invitation-iii/	F:/httrack/wt/glanz.starkethemes.com/invitation-iii/index.html	(from http://glanz.starkethemes.com/)
18:56:24	49317/49317	---M--	200	added ('OK')	image/jpeg	etag:%22595dc514-c0a5%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/i2-600x403.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/i2-600x403.jpg	(from http://glanz.starkethemes.com/)
18:56:25	40058/40058	---M--	200	added ('OK')	image/jpeg	etag:%22595dc514-9c7a%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/i3-600x403.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/i3-600x403.jpg	(from http://glanz.starkethemes.com/)
18:56:26	35846/35846	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Nov%202021%2011:56:24%20GMT	http://glanz.starkethemes.com/invitation-iv/	F:/httrack/wt/glanz.starkethemes.com/invitation-iv/index.html	(from http://glanz.starkethemes.com/)
18:56:31	57272/57272	---M--	200	added ('OK')	image/jpeg	etag:%22595dc514-dfb8%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/i4-600x403.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/i4-600x403.jpg	(from http://glanz.starkethemes.com/)
18:56:35	56713/56713	---M--	200	added ('OK')	image/jpeg	etag:%22595dc513-dd89%22	http://glanz.starkethemes.com/wp-content/uploads/2017/07/OIZY2P0-1400x933.jpg	F:/httrack/wt/glanz.starkethemes.com/wp-content/uploads/2017/07/OIZY2P0-1400x933.jpg	(from http://glanz.starkethemes.com/)
18:56:36	10056/10056	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22595ce746-2748%22	http://glanz.starkethemes.com/wp-includes/js/jquery/jquery-migrate.min.js	F:/httrack/wt/glanz.starkethemes.com/wp-includes/js/jquery/jquery-migrate.min.js	(from http://glanz.starkethemes.com/)
18:56:37	22691/22691	---M-Z	200	added ('OK')	application/javascript	etag:%22804d3d72d033d21:0%22	http://ajax.aspnetcdn.com/ajax/jquery.validate/1.15.0/jquery.validate.min.js	F:/httrack/wt/ajax.aspnetcdn.com/ajax/jquery.validate/1.15.0/jquery.validate.min.js	(from http://glanz.starkethemes.com/)
18:56:39	1822/1822	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a40b9-71e%22	http://glanz.starkethemes.com/wp-content/plugins/rsvp/rsvp_plugin.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/rsvp/rsvp_plugin.js	(from http://glanz.starkethemes.com/)
18:56:40	14092/14092	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a40b5-370c%22	http://glanz.starkethemes.com/wp-content/plugins/contact-form-7/includes/js/scripts.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/contact-form-7/includes/js/scripts.js	(from http://glanz.starkethemes.com/)
18:56:41	21871/21871	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a3617-556f%22	http://glanz.starkethemes.com/wp-content/plugins/instagram-feed/js/sb-instagram.min.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/instagram-feed/js/sb-instagram.min.js	(from http://glanz.starkethemes.com/)
18:56:42	2650/2650	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a40c3-a5a%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js	(from http://glanz.starkethemes.com/)
18:56:43	9566/9566	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a40c3-255e%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js	(from http://glanz.starkethemes.com/)
18:56:44	1846/1846	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a40c3-736%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js	(from http://glanz.starkethemes.com/)
18:56:44	562/562	---M--	200	added ('OK')	application/x-javascript	etag:%225a3a40c3-232%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js	(from http://glanz.starkethemes.com/)
18:56:45	2569/2569	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a40c3-a09%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js	(from http://glanz.starkethemes.com/)
18:56:46	97163/97163	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js	F:/httrack/wt/ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js	(from http://glanz.starkethemes.com/)
18:56:46	7855/7855	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226078db3f-1eaf%22	http://glanz.starkethemes.com/wp-includes/js/imagesloaded.min.js	F:/httrack/wt/glanz.starkethemes.com/wp-includes/js/imagesloaded.min.js	(from http://glanz.starkethemes.com/)
18:56:49	7651/7651	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a4d16-1de3%22	http://glanz.starkethemes.com/wp-content/plugins/unyson/framework/static/js/fw-form-helpers.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/unyson/framework/static/js/fw-form-helpers.js	(from http://glanz.starkethemes.com/)
18:56:49	242363/242363	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22595dc732-3b2bb%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/js/glanztheme_library.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/js/glanztheme_library.js	(from http://glanz.starkethemes.com/)
18:56:50	2967/2967	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22595dc732-b97%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/js/navigation.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/js/navigation.js	(from http://glanz.starkethemes.com/)
18:56:50	683/683	---M--	200	added ('OK')	application/x-javascript	etag:%22595dc732-2ab%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/js/skip-link-focus-fix.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/js/skip-link-focus-fix.js	(from http://glanz.starkethemes.com/)
18:56:51	22879/22879	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a4567-595f%22	http://glanz.starkethemes.com/wp-content/themes/glanztheme/js/glanztheme_script.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/themes/glanztheme/js/glanztheme_script.js	(from http://glanz.starkethemes.com/)
18:56:51	727/727	---M--	200	added ('OK')	application/x-javascript	etag:%225a3a40ef-2d7%22	http://glanz.starkethemes.com/wp-content/plugins/speed-booster-pack/inc/js/jquery.unveil.min.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/speed-booster-pack/inc/js/jquery.unveil.min.js	(from http://glanz.starkethemes.com/)
18:56:52	7388/7388	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a4d17-1cdc%22	http://glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/core.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/core.js	(from http://glanz.starkethemes.com/)
18:56:53	1381/1381	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a4d17-565%22	http://glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/transition.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/transition.js	(from http://glanz.starkethemes.com/)
18:56:54	6741/6741	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225a3a4d17-1a55%22	http://glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background.js	(from http://glanz.starkethemes.com/)
18:56:54	385/385	---M--	200	added ('OK')	application/x-javascript	etag:%225a3a4d17-181%22	http://glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background.init.js	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background.init.js	(from http://glanz.starkethemes.com/)
18:56:55	1391/1391	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226078db3f-56f%22	http://glanz.starkethemes.com/wp-includes/js/wp-embed.min.js	F:/httrack/wt/glanz.starkethemes.com/wp-includes/js/wp-embed.min.js	(from http://glanz.starkethemes.com/)
18:56:56	847/847	---M--	200	added ('OK')	image/gif	etag:%225a3a40b5-34f%22	http://glanz.starkethemes.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://glanz.starkethemes.com/wp-content/plugins/contact-form-7/includes/css/styles.css)
18:56:57	151/151	---M--	200	added ('OK')	image/png	etag:%225a3a3617-97%22	http://glanz.starkethemes.com/wp-content/plugins/instagram-feed/img/loader.png	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/instagram-feed/img/loader.png	(from http://glanz.starkethemes.com/wp-content/plugins/instagram-feed/css/sb-instagram.min.css)
18:56:57	1312/1312	---M--	200	added ('OK')	image/png	etag:%225a3a3617-520%22	http://glanz.starkethemes.com/wp-content/plugins/instagram-feed/img/small-logo.png	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/instagram-feed/img/small-logo.png	(from http://glanz.starkethemes.com/wp-content/plugins/instagram-feed/css/sb-instagram.min.css)
18:56:58	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a3a40c2-68c%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css)
18:56:59	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a3a40c2-68c%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/fonts/star.eot?	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css)
18:57:00	1304/1304	---M--	200	added ('OK')	application/font-woff	etag:%225a3a40c2-518%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css)
18:57:00	1512/1512	---M--	200	added ('OK')	application/x-font-ttf	etag:%225a3a40c2-5e8%22	http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	F:/httrack/wt/glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from http://glanz.starkethemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css)
